type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
asian,120,1.0,0.02,1.0969512424001513,0.5449339681238271,0.3109000047992153,0.21588766114436905,0.17303616259258026,0.14704397304571606,0.5744901054694291,0.32598015402647484,0.22441549037454747,0.17822298698853245,0.14996754255072323,0.6207487193732183,0.349267180641235,0.2371110785655613,0.1853508387608457,0.15317503203901758,0.6882670514995813,0.38279889971197023,0.2544853075825842,0.19365106528819098,0.15439035176016744,0.7895435165386274,0.4342044721989659,0.28191527904237096,0.2064514447356853,0.15283387322271333
asian,105,1.0,0.02,4.259871355135717,0.48564437920128484,0.2769599760586184,0.19219814862137793,0.15394766400254137,0.13073393010526585,0.5169121952639094,0.2930063068565524,0.20138549413517015,0.15965385977244154,0.13409032993559777,0.5809635039300717,0.32633090021133065,0.2209140336674991,0.17212596405108715,0.1417019978627014,0.6511719938192879,0.36099951430224386,0.23853721956673427,0.18000314210801624,0.14173943491248386,0.7303622817650232,0.39823826293204145,0.2535884902621842,0.1787222397371803,0.11575083049606581
asian,100,1.0,0.02,5.337663609512846,0.5969888965577386,0.34071572383384724,0.23671693503221813,0.18983517900421212,0.16141134574793506,0.4797759660057132,0.2717558008088621,0.1865619188467704,0.14771704206969558,0.12389815462909114,0.46552811134312994,0.2597712954719718,0.1738838591997827,0.13368087722660305,0.10828173372403423,0.5644351529212328,0.30968297138679884,0.20043613701893848,0.14656706913065148,0.10916509245002572,0.7174303441433516,0.39029737956239685,0.24716067213497037,0.17197871625097808,0.1016261101612428
asian,105,0.75,0.02,3.935438581065946,0.4013562579777418,0.22875053529985734,0.15859233027519878,0.1269057619864765,0.10766019927582274,0.47080430238086596,0.2666241246965111,0.18298469247604082,0.14483852495011587,0.12144205922793254,0.5647881216180317,0.31700528662487465,0.21432737396363136,0.16674603443710526,0.13703214269140865,0.654834526960052,0.36315498976846117,0.2401189819671544,0.18136337662128527,0.1430112010708969,0.7441043416194942,0.4066405989490974,0.26031099000004426,0.1855533509122202,0.12661237038255382
asian,95,1.0,0.02,9.50036284545985,0.5103455903924278,0.2910973849270443,0.20206297340920285,0.16189409532168952,0.1375215268353578,0.5299319232651972,0.3004598843191798,0.20658847786903636,0.16384670339025934,0.13767310544513184,0.5782206572217047,0.32474958334357557,0.21979720283657397,0.17121375465203453,0.14091036768292026,0.6368185688846582,0.35254481087249284,0.23232118676412786,0.17464124992212277,0.13669896421677982,0.7265761357101242,0.3959169846902102,0.25171752064878217,0.1767830087600844,0.11219493816732597
asian,105,1.0,0.02,4.479561416967752,0.5773765102121144,0.3294805984754427,0.2288661555708453,0.18350192132703036,0.15599338994918194,0.5653211721541307,0.3207272840313983,0.22074469303448527,0.17526142961951174,0.14743389441086488,0.5816692518142145,0.3267377794921856,0.22120139560942828,0.17236073539930674,0.1419056732753135,0.6350243664549757,0.35148708913638305,0.23154215344744628,0.17396729631382404,0.13606200013642972,0.7175166434222341,0.3903504851689707,0.2472039264745138,0.1720249054422152,0.10174604202312705
asian,110,1.0,0.02,2.4318161957487665,0.4894540097051333,0.2791401080357692,0.19371901285178145,0.15517262516885066,0.13178006243703672,0.5094336947358195,0.2887257349103466,0.1983982260896353,0.15724730967238187,0.1320345098379996,0.5662198047496362,0.3178307083743658,0.21491039653993074,0.16722228163532563,0.13744560860272817,0.6490345747942868,0.3597412536326551,0.23761332278187183,0.17920788392187004,0.14099471303683736,0.7503495040154133,0.4104479256591991,0.2633331982324842,0.18856386234932154,0.13086541901435927
asian,120,1.0,0.02,1.1555085514850731,0.5757179956576688,0.3285306324409631,0.22820244525554445,0.1829666259485763,0.1555355014562463,0.5696603591436451,0.32321311852320045,0.22248174245430957,0.17666278486498185,0.14863268680369088,0.6284734132898411,0.3537203145162734,0.24025535853790989,0.1879175064418542,0.1554007348150094,0.7052343582312629,0.3927487845527732,0.26173253836968513,0.19981053671320337,0.16003389266875118,0.7969204842196802,0.4386524876442736,0.28534969400953414,0.20966545549479032,0.1564178057089478
asian,110,1.0,0.02,4.349268648267649,0.7217577977731606,0.41223531492713394,0.28674031005368267,0.23022891419903052,0.1960017652516644,0.7010174265637306,0.3985265632507923,0.27517779826146205,0.219232029419558,0.18510257642260974,0.7108629598207091,0.4012132867722308,0.2737823979212057,0.21527495440580266,0.17910871746954082,0.756407774282939,0.42269223409284945,0.2834461649494714,0.21814465426242624,0.17665834150141224,0.8323614185955527,0.4599354505350891,0.30162672042773575,0.22461744453845378,0.17229823355136276
asian,90,0.75,0.02,12.590808203853042,0.5350759416441921,0.30525553175345677,0.2119461530972791,0.16985888115781272,0.1443279557729495,0.48214528083458835,0.27311116206929337,0.18750689014494157,0.14847757956243368,0.12454724034989118,0.5042659867825772,0.2821095524755137,0.18967340605858124,0.1465974792762075,0.11952478971981606,0.5794624676699532,0.31861818168574063,0.2071461982049813,0.15257749198406007,0.11528789822525948,0.7078950953229407,0.3844194279166258,0.24234974063490064,0.16676064301904295,0.08068266770248234
asian,115,0.75,0.02,1.1106235904943846,0.4470350893366354,0.25487065917080887,0.17679319257917905,0.14154594417585914,0.1201471488034162,0.4727166546913901,0.26771789417718816,0.18374706097239962,0.14545191596714385,0.12196533843016844,0.5067072647426818,0.2835172371599836,0.19066819321072473,0.1474108913978017,0.1202322223081227,0.5941343627580273,0.32732149003383965,0.21364564209443826,0.15833895501774678,0.12101388491944154,0.7112524574350166,0.3864914448618992,0.24405125593433064,0.1686248984997927,0.09090127124600363
asian,90,1.0,0.02,14.01524762523406,0.6009051303199815,0.34295943552078717,0.23828503558378739,0.19110055872264764,0.16249390588042942,0.6217338460743794,0.35305597726067467,0.24334757043412164,0.1935065360198659,0.16305179370264566,0.6700381779293495,0.3776807227791498,0.2571713649794042,0.20172288738259364,0.1673677414079009,0.7443387772061296,0.41563809701593873,0.2783422891932612,0.2138492962898422,0.17278330855237412,0.837340156985853,0.4629154908080064,0.3038874993977678,0.22666332971870679,0.1743934875417831
asian,95,1.0,0.02,9.86456262825529,0.5445559490863672,0.3106835389108266,0.21573650005279582,0.17291429992305699,0.14693979420605185,0.5426433399100156,0.30773848545185783,0.2116709660682566,0.16794352665007298,0.1411753844749814,0.6059471604949552,0.3407342221525993,0.23108574378159064,0.18043180866814407,0.1489086376920525,0.6767180689033981,0.37601921083542156,0.24953644694559607,0.18943081648573717,0.15050196905169386,0.7667170389055449,0.42039597760728165,0.27116835157059016,0.196222633726764,0.1408055372947188
asian,105,1.0,0.02,5.487411898784207,0.6201802363212164,0.3540036613043476,0.24600492371952212,0.1973301498008772,0.16782528320048717,0.638512990340747,0.36267592587565717,0.2500783167042224,0.19894346507828015,0.1677094636060345,0.6872967099821718,0.387629175224674,0.2641940467008456,0.2074528099149598,0.17233256239823347,0.764253545065288,0.4272756197862264,0.2867590330938669,0.22092868132038776,0.17916443248214325,0.8859109921534674,0.4918728661705445,0.32567412863204215,0.24608907187241988,0.1936805218782179
asian,100,1.0,0.02,6.849294646081857,0.44458325944911914,0.2534682493460399,0.1758158991195544,0.14075953052681292,0.11947581793549819,0.5049092189207717,0.2861362705942578,0.19659140936896138,0.15579199635015392,0.13079151467084796,0.5997324477879944,0.33715143759383365,0.22855570184390733,0.17836607192572707,0.14711663210526899,0.6888621708192693,0.3831480941046742,0.25473995687287715,0.1938678987635908,0.15458963466819664,0.7802426423760921,0.4285866506020684,0.27755943033960584,0.2023390886114465,0.14812630181840197
asian,100,1.0,0.02,5.530501430911091,0.49844482909282095,0.28428564946133716,0.19730924196621674,0.15806447326803086,0.1342500066395205,0.4639105334152623,0.26268183288294356,0.18023726017959696,0.1426282983642238,0.11955683980582048,0.48263795269775583,0.2696380284190481,0.18085895742179733,0.13938823800759723,0.11325193069631098,0.5630473484819712,0.3088565944684423,0.19981350059297587,0.14600569660513346,0.10858376270882084,0.7073077575116484,0.384056678833882,0.24205120702069355,0.1664312313334989,0.07778147248452658
asian,115,1.0,0.02,1.6501286097710213,0.563747508540644,0.3216739405441574,0.22341258863128444,0.1791035292956818,0.1522319240423037,0.5340803730584782,0.30283513867901046,0.20824689029921714,0.1651835287087836,0.13881563381400072,0.5605287151723615,0.31454955713386695,0.21259277671221094,0.1653290573774031,0.13580187454209527,0.6357941794323746,0.35194093530140774,0.23187645938972895,0.1742565658756252,0.13633549259272693,0.7528942094892843,0.4119974666749286,0.2645592630715346,0.18977550267112808,0.13251307402422954
asian,80,1.0,0.02,21.339244699923842,0.5634141885519717,0.32148305253267107,0.22327923472711622,0.17899598856637064,0.15213998864033812,0.554383342116052,0.31446235243942916,0.2163673302883507,0.17173063392170923,0.1444136610705063,0.5704432850757505,0.3202656978294183,0.216630276316301,0.16862712688205836,0.13866517906098408,0.6151999893531326,0.33978619674780786,0.22290165184910388,0.16645954357893863,0.12890593883059523,0.7091423230731532,0.38518946732125675,0.24298281836482968,0.16745700632589164,0.085299435542293
asian,95,1.0,0.02,9.68725837712457,0.4685746456686131,0.26719257545178177,0.18538517139462424,0.14846178393657933,0.12604985040806432,0.5063527845988819,0.28696243475900013,0.19716784792338088,0.15625627082115284,0.13118803711685606,0.5763249489344104,0.3236566573843167,0.2190252944305859,0.17058331261152399,0.14036318099868483,0.6720608638744862,0.37328349115528303,0.24753681489781487,0.18772202397987173,0.14892197626331782,0.7869799061985195,0.43265714806119093,0.280717656683649,0.20532495699896222,0.15155907947588593
asian,105,1.0,0.02,4.405225838606304,0.49839907175279746,0.28425946071701363,0.19729096778996896,0.15804975273676541,0.1342374325669295,0.5402774556808839,0.3063836609457698,0.21072480137669458,0.16718067247350393,0.14052321451117214,0.5889898319384151,0.33095822535256714,0.2241820457463077,0.17479471109929556,0.14401800477321666,0.6519039854816501,0.36143036581083615,0.2388534863027005,0.18027524454106456,0.14199406237119633,0.7335106502798574,0.40016638986420094,0.2551378521059669,0.1803148414950678,0.11848122392364271
asian,90,1.0,0.02,13.783463257250803,0.5605588059294335,0.3198478830998079,0.2221368917275615,0.1780747968018312,0.15135206251206154,0.56847462548463,0.32253382084265403,0.22200704619981962,0.17627981252569788,0.14830505682850068,0.6243002947029196,0.35131460042853974,0.23855674151261047,0.18653095401735406,0.15419841213081767,0.7166124132654678,0.39941457193563235,0.266577593295115,0.20391607573140844,0.16377758765046146,0.8488295903438936,0.4697828062840812,0.30908341249518667,0.23134140015490534,0.17913170081241547
asian,120,1.0,0.02,1.6904160224467826,0.6379391443278379,0.36418104828336273,0.2531204961088393,0.20307403641603494,0.1727419842062462,0.6492822758328669,0.3688512178327752,0.25439995925088926,0.20243527257908475,0.17070158134027238,0.6822951734354621,0.384746128066738,0.26215893446815264,0.20579240460035,0.170893953004302,0.735648014838532,0.4105555749140741,0.2746608354031214,0.21074602409402593,0.16997677296732117,0.816357617322758,0.45034148692361076,0.2943186156993275,0.21795607509865517,0.16536012297840186
asian,100,1.0,0.02,6.607889240641708,0.5299911703547824,0.30234403370091784,0.20991352588481593,0.16822057413349534,0.1429277068691412,0.4936723936456279,0.27970608100359046,0.1921061146360998,0.1521797934349263,0.12770702919156285,0.5782866518927974,0.32478763094728197,0.2198240748099539,0.17123570156891085,0.14092941590789282,0.7025508751530984,0.3911759432870136,0.2605880853704821,0.1988393411293128,0.15914638286172195,0.848779153283154,0.469752685025384,0.309060665487749,0.23132098797355824,0.17911118283203667
asian,95,1.0,0.02,9.292010133746059,0.5040415458666367,0.28748897479145913,0.1995444388336511,0.15986511920675028,0.13578827179381606,0.494084200896566,0.2799417113375467,0.19227047133391093,0.1523121180762905,0.1278200038818897,0.5450505772182428,0.3056255706841335,0.20628889208532739,0.16017873585767853,0.13132907693840537,0.6273893526354095,0.3469837989810874,0.22822173261042056,0.17108943583144162,0.13333264236692838,0.719178924145439,0.39137308439615753,0.24803609115505904,0.1729110186998699,0.10395737803123979
asian,80,1.0,0.02,21.670711503075804,0.5277304317146572,0.30104969112691216,0.20900988964022668,0.16749230589092023,0.14230535263034239,0.527610101389725,0.29913056189387843,0.20566041497488877,0.1630986559755086,0.1370338493912519,0.5912210272123202,0.3322445385200073,0.22509046537943916,0.1755365287974162,0.14466168421165737,0.6781895206909432,0.3768833507932344,0.2501677484275861,0.18996985948082415,0.15099969181108933,0.7686971745009556,0.42159672653785357,0.2721084635105328,0.19712910690205232,0.14191924755890617
asian,115,1.0,0.02,1.473005120566156,0.5556577191019243,0.3170410667657065,0.22017669901235964,0.17649376235596131,0.15000029843282184,0.5181068628879317,0.2936901662372805,0.20186279074254374,0.16003841968580582,0.13441888599171115,0.5936102836648007,0.3336219704334159,0.2260632211919512,0.17633086190669922,0.14535089944385318,0.7075220968286654,0.39408944580606203,0.2627077088631079,0.20063764267608106,0.16078910387907577,0.8484157227077206,0.4695356360486535,0.30889674324613814,0.23117387380180388,0.17896327215827235
asian,105,1.0,0.02,3.9938151698585544,0.5203594694973986,0.2968298049620087,0.20606404525728,0.16511807140193768,0.14027637863994383,0.5108777254541503,0.2895522312500044,0.1989749647208125,0.15771189012478554,0.13243134709727217,0.5404536418737806,0.3029751316268383,0.20441648453347508,0.15864873154392775,0.12999998960999137,0.6065196757806804,0.3346541533600151,0.21909768819518766,0.16313291197621255,0.12569479598935734,0.712318762195507,0.38714897956064226,0.24458992388767556,0.16921069035550987,0.09317917959011911
asian,80,1.0,0.02,21.54115326064762,0.4504523486606335,0.2568255882742888,0.1781560134404427,0.1426427198869658,0.1210830119747869,0.3880450508036286,0.21933684544922624,0.15007498565225072,0.11840258026821296,0.09892763343239219,0.483296553699257,0.2700178134994482,0.18112743589321978,0.13960785166299025,0.11344310166761039,0.5994466079509397,0.33046809466041704,0.21598779388586345,0.16040238744290017,0.12303675779680555,0.7302011546074172,0.3981395337094359,0.25350904186601075,0.1786402565459077,0.11560603309167691
asian,95,1.0,0.02,9.74575286958351,0.5455845346351877,0.3112725415626475,0.21614781117629178,0.17324589145859223,0.1472232691131718,0.5401402150818754,0.3063050716031687,0.2106699188450928,0.16713642419074085,0.14048538771017702,0.5934502856960879,0.33352973007155656,0.22599808058975274,0.1762776700768481,0.14530474777026414,0.6655283775274049,0.36944440723580013,0.24472794923453453,0.18531800604367574,0.14669326420619316,0.7553803131296642,0.41351033402176224,0.2657541800851865,0.19095142065107565,0.13408163503856607
asian,95,1.0,0.02,10.254745058129952,0.5294271800345176,0.3020211289487699,0.20968808901815605,0.16803888364347497,0.14277243129746614,0.5900496809259397,0.3348956750045295,0.23064750059031888,0.18325227820895562,0.1542713863566471,0.64205800338829,0.3615514375390596,0.2457844804295424,0.19243045411032916,0.15931349887130097,0.7153383497370192,0.3986683948022583,0.26603555398948364,0.20345722300902727,0.16335988762833709,0.8103547655664097,0.4467359569416959,0.29156012577339974,0.2154208484821118,0.16266619452734798
asian,100,1.0,0.02,7.117313954305131,0.45397350226340655,0.25883954346866506,0.179560421688541,0.14377300290207684,0.12204761721764551,0.5271631342818675,0.29887466374628757,0.20548176663241335,0.16295466570444694,0.13691080461800978,0.6235492087705482,0.35088161373274407,0.23825101610648872,0.18628138949150055,0.1539819981959777,0.7195999082155297,0.40116401385637457,0.2678480760237808,0.20499113905700608,0.16475560817179083,0.8336547823589207,0.46071018980962797,0.3022145762782857,0.22515005836162913,0.17284484703632017
asian,100,1.0,0.02,6.754057207090542,0.5969369992075765,0.3406859910485072,0.236696155764596,0.18981841370674343,0.1613970012762959,0.5718770932432634,0.3244830972516021,0.22336924347059325,0.17737882461212284,0.14924528355862413,0.5912711482610103,0.3322734339000655,0.2251108717224541,0.17555319244167997,0.14467614301624443,0.6368255922372024,0.35254895090083177,0.23232423535242996,0.174643886401174,0.13670145440961534,0.7243481982761047,0.3945497018693746,0.25061247127771796,0.17562892861750326,0.10992681337652047
asian,80,1.0,0.02,21.75394984726882,0.6130869925615346,0.34993919857828865,0.24316373856983206,0.19503714960307444,0.16586271172129677,0.6222063997900827,0.35332687947333097,0.24353708483479342,0.1936595968401438,0.16318289589279444,0.6595282820273114,0.3716223229899994,0.2528944488984416,0.19823290299135138,0.16434310594087798,0.7166927384719445,0.39946161381956147,0.2666117624773628,0.2039449972003806,0.16380390987905422,0.7888617265392851,0.4337930443518963,0.28159698865966964,0.2061523580709013,0.152496388254872
asian,105,1.0,0.02,4.8589272925281435,0.5944640855173267,0.33926923801558373,0.23570605151259236,0.18901958407037328,0.1607135224609975,0.596625506984091,0.33866407781727953,0.23328224867463884,0.18537904928856364,0.1560920600858809,0.6137277796691696,0.34521970067878277,0.23425311271803323,0.1830177156418072,0.15115159671544642,0.6682986291047467,0.37107271960917215,0.2459197037080285,0.1863385300564937,0.1476402378748646,0.748856511222322,0.4095383366812234,0.262612427023355,0.1878491243583674,0.12987720328343255
asian,110,1.0,0.02,3.4244587553717603,0.6098888700744414,0.3481066226148422,0.24188266133601755,0.19400340329815544,0.16497809783418174,0.6113438718471428,0.34710008320268015,0.23918191311601167,0.190142121898451,0.1601703639598083,0.6317047221341332,0.35558308485882206,0.24157059119380858,0.1889910701858786,0.15633159936163016,0.6852052311984694,0.3810020865393476,0.253174610995385,0.19253451878795672,0.1533634280468043,0.7631345034029495,0.41822204164855725,0.2694633671432967,0.19457224384926627,0.13874864664147918
asian,85,1.0,0.02,16.982677489085514,0.551917442373485,0.31489909080675244,0.21868045808936235,0.17528778736873804,0.14896889445763062,0.5372782849102815,0.3046662569868343,0.20952550163379005,0.16621428527392051,0.13969668128441626,0.5612270223840221,0.3149521624531606,0.2128771593686073,0.165561372820887,0.13600358751079097,0.6275840504956137,0.34709868274911854,0.22830651560393975,0.17116302912818615,0.13340263635309496,0.7237596634103636,0.39418835018660187,0.25032004136938335,0.17532239820058557,0.10930161486345326
asian,120,1.0,0.02,1.4053140207399832,0.6097975492426387,0.34805429555060335,0.24184608509136482,0.19397388656272765,0.16495284068291405,0.5954613304163954,0.3379969106919429,0.23281576093734338,0.1850024786189284,0.15576967370911196,0.6351469342543425,0.3575674258575798,0.24297163692549237,0.19013464291689297,0.15732311462173304,0.6925474475636754,0.38531013605809084,0.25631610338563615,0.1952093089370097,0.15582144181851357,0.7615340576424653,0.4172502323407818,0.2686999457808046,0.19383049756233928,0.1378107306029433
asian,95,1.0,0.02,9.595329135819537,0.5190242582840222,0.29606543049024736,0.20553048668587406,0.16468819382607283,0.13990896463204655,0.5459079797080235,0.309608084884717,0.2129767070579012,0.16899636110622598,0.14207553449103988,0.5875259775408175,0.33011429144606846,0.22358603627311147,0.17430787893525762,0.14359566472634946,0.6476567218244342,0.3589299986722346,0.23701743102449532,0.17869465931647208,0.14051360483010944,0.7429518388626852,0.40593724404106957,0.2597511492996812,0.18499181586132962,0.12579017721447755
asian,85,1.0,0.02,16.933457942521343,0.6068614206918337,0.34637218047231244,0.24067032316239184,0.1930250633505594,0.1641410049641366,0.5638459865515066,0.319882212113179,0.22015421410913835,0.17478509546483145,0.14702644972631496,0.5666563027741849,0.31808236622812186,0.2150881496218214,0.16736747897334991,0.1375716625109751,0.6195604937096274,0.3423621783656531,0.22480760533655658,0.16812131751131806,0.13049994977660678,0.7166193322904898,0.3897982323837682,0.246753938824577,0.1715437922021915,0.10047085628011738
asian,120,1.0,0.02,1.2838277732371548,0.582119091343461,0.3321971983445237,0.23076441678785772,0.18503291274085867,0.1573029933290258,0.5924879735238318,0.33629296247791235,0.23162439868240886,0.18404079696634348,0.15494639503394844,0.6551141795108769,0.3690778004897522,0.2510980890451172,0.19676697490852674,0.16307254615847272,0.7172974155870563,0.3998157308370868,0.26686896639506064,0.20416268534580953,0.16400201349204088,0.7911929437857587,0.4351995806473727,0.28268466581868984,0.20717353443566433,0.15364579905507228
asian,90,1.0,0.02,13.752555280445558,0.46672637851483995,0.26613501103376896,0.1846476980181243,0.1478680630900259,0.1255429994495211,0.5420879807321132,0.3074204543136512,0.2114488587476038,0.16776444679841596,0.1410222836448389,0.6275594137065019,0.35319341451018715,0.23988333018808944,0.1876138308015768,0.15513741525115168,0.715753056988406,0.39891128077021815,0.266212002314269,0.20360660428898875,0.16349588918888458,0.8187684621315273,0.451788444427842,0.2954237186304868,0.21896837933229155,0.16642691654499647
asian,105,1.0,0.02,4.506092541285892,0.5076521883832098,0.28955566133968064,0.20098705480024145,0.16102716266410114,0.13678078753552464,0.5510089337900119,0.31252959681196235,0.2150172435116452,0.1706418297677443,0.1434825396733506,0.5939851822804648,0.33383810297671374,0.2262158548233937,0.17645549748852257,0.1454590384216231,0.6471153244825932,0.35861120395276913,0.236783219729189,0.17849287419659327,0.14032433564404878,0.7202692463037997,0.3920438154507125,0.24858116248541803,0.1734896242054837,0.10531865640904972
asian,95,1.0,0.02,9.230955445521237,0.47644258134046297,0.27169447306734074,0.18852501886143255,0.15098981595966035,0.12820820229879631,0.5092183445253271,0.28860248021165147,0.19831221941590582,0.15717803042182474,0.1319753340579433,0.5487321036503265,0.30774819663818903,0.2077883767848937,0.1614039340622425,0.13239326433271056,0.6179078296875556,0.34138602033192167,0.22408561131710386,0.16749221707208933,0.12989723420046706,0.7267570202708684,0.3960279494061701,0.2518071040178707,0.1768762772878401,0.11237282075885854
asian,85,1.0,0.02,16.908264503104103,0.513983124815542,0.29317960977729635,0.2035162112354526,0.163065071766187,0.13852204569922294,0.5105258252171238,0.28935081791790856,0.19883441417549919,0.1575986705417525,0.13233463515730853,0.5485146940186698,0.3076228471039708,0.2076998274048011,0.16133158409584003,0.13233042523774782,0.6218077462011623,0.34368922907966837,0.2257886310466219,0.1689748681610516,0.13131679423636194,0.7097433865253645,0.38556043507980353,0.24328749426940793,0.16779108528752623,0.08709593604640835
asian,105,1.0,0.02,4.465390117481823,0.5992709154959863,0.34202314164906017,0.23763066157646986,0.19057241160701974,0.16204213516589921,0.5663141771262797,0.3212961442597087,0.22114218540376743,0.17558209225061328,0.14770819205575025,0.5719844330175547,0.32115422053151294,0.21725784464712067,0.16913972223823975,0.13911014227255006,0.6236615856742191,0.34478369975222195,0.22659729611994153,0.16967822831899718,0.13198834294624728,0.7128944854843698,0.38750388904786176,0.2448804224828302,0.16952575074198878,0.09430782528400716
asian,105,1.0,0.02,4.059822788560262,0.571625548166836,0.3261864216484287,0.22656468094691945,0.18164548452150794,0.15440572785556597,0.5200762842302384,0.2948175454891676,0.20264967237881276,0.16067244223365323,0.13496060008897828,0.5522652239734407,0.3097852417935723,0.20922736519129811,0.16257963761930053,0.133414363536668,0.6262552596608179,0.3463145642305881,0.22772776403429026,0.17066054263222372,0.1329245107684964,0.7308288094852504,0.39852409510032705,0.253818439188539,0.17895934780138004,0.1161671270669085
asian,90,1.0,0.02,12.78277706800695,0.49759717482922267,0.28380050543811963,0.19697071688103965,0.157791780679447,0.13401707795793538,0.509218076875834,0.2886023270239896,0.19831211252242295,0.15717794431831766,0.13197526051174,0.5395004121095431,0.3024255279094287,0.20402820744214942,0.15833144390933485,0.12972434618639303,0.6094441705978529,0.33638382437624914,0.22038079277511452,0.16425657320737364,0.12678257794093786,0.7262149041178687,0.3956953653520735,0.2515385599898062,0.1765965576326228,0.11183703532939282
asian,90,1.0,0.02,13.271235077045917,0.4853126443244423,0.2767701391439597,0.19206571026585262,0.15384100747491425,0.13064284763473316,0.5058492960663313,0.28667428184156496,0.19696679285679916,0.15609433491456554,0.13104973073188925,0.5689362041429017,0.3193968133427317,0.21601657223045884,0.16812584561920968,0.13823002189538516,0.6635521606196512,0.3682825779977135,0.2438772440977889,0.18458903096509274,0.14601601710411932,0.7735215148186904,0.4245197955375438,0.2743923828130847,0.19932141095158187,0.14456856184645797
asian,120,1.0,0.02,1.2251286738427922,0.5708349426365465,0.32573361054712147,0.22624833700949037,0.1813904654969045,0.15418752411039843,0.5777056910519758,0.32782251081228836,0.2257031397532615,0.1792619919435036,0.15085657741604314,0.6036603749476177,0.3394158936263905,0.23015479501157515,0.17967172114694413,0.14824929382505944,0.654957038718851,0.3632270776660775,0.24017186261420578,0.1814088236061221,0.1430536449433437,0.7395406847803108,0.403854083109688,0.25808968363689444,0.18331818209665487,0.12327657233703676
asian,110,1.0,0.02,2.625886643607832,0.561625355647986,0.32045863961396237,0.22256357641077076,0.1784188725647323,0.15164619180879757,0.5323854521295898,0.30186466817683427,0.2075692829686849,0.1646373032845455,0.13834877930682637,0.5644171293203881,0.31679139456537375,0.2141762940069586,0.16662262189763682,0.13692499670990949,0.644778374890305,0.35723492750097435,0.23577179431560083,0.17762104816727242,0.13950585124697676,0.7628663555415901,0.4180592467826751,0.26933553517494024,0.19444816288248604,0.13859235322956098
asian,95,0.75,0.02,9.566218151156466,0.5671987229968568,0.3236509869595713,0.22479339984687563,0.18021707848507137,0.1531840514946,0.5325420420721352,0.3019543266584411,0.20763188361210336,0.16468776537359592,0.13839190778448948,0.5694177238877424,0.3196744264691205,0.216212654571207,0.16828600925477652,0.13836905996775872,0.653956399423215,0.3626382612913733,0.239739894187622,0.18103752690655758,0.14270679493959412,0.7659764484085854,0.4199467354045529,0.27081632953670803,0.19588256935014772,0.14038502811419862
asian,120,1.0,0.02,1.3946099219815586,0.5975499179504297,0.34103714249328104,0.23694156496300586,0.19001641754382645,0.161566414937274,0.6071812568798133,0.34471414589894195,0.23751315744683532,0.18879471081183843,0.15901655016050736,0.6433806809955847,0.3623139145801263,0.24632280364806303,0.19286981098691852,0.15969438140542114,0.6849763792416077,0.3808677691369014,0.2530766069208227,0.19245099845337568,0.15328656050203873,0.7397586011878479,0.40398722530523623,0.25819597048916837,0.18342563225174038,0.12344098930833651
asian,90,1.0,0.02,13.58981826189624,0.6711554419053464,0.38322064349062246,0.26643702301023836,0.2138264548444865,0.18194927274773418,0.6453216219115048,0.36658002656743843,0.2528104262954332,0.20115088106488388,0.16960092145150818,0.6530029966676516,0.367860797418227,0.2502389071826552,0.196065816149744,0.16246480514526468,0.7014730344949168,0.39054411832846864,0.2601282247839811,0.19844896645079574,0.1587893949674169,0.7878630671005326,0.43319029422245353,0.28113048713501854,0.20571361355732165,0.15200003845724508
asian,80,1.0,0.02,21.36110204692588,0.5407292399649855,0.3084922683847721,0.2142063710194645,0.17168078810992976,0.14588531735814578,0.5400298069869836,0.3062418477262974,0.21062576685412693,0.16710082735924844,0.14045495694072435,0.5742428746448666,0.32245628203089327,0.21817748592232794,0.16989086283654123,0.1397621487450015,0.6264168037852357,0.34640989755058016,0.22779813888838638,0.17072165875043618,0.1329826909252733,0.7169209713142686,0.3899838963910048,0.24690526840635593,0.17170573410386114,0.10090687369468705
asian,110,1.0,0.02,2.773067605551882,0.5556004323701341,0.31700825929469784,0.22015378101814204,0.17647528246962296,0.1499845002493221,0.5450375250886647,0.30910956725206074,0.21262853940790175,0.16871562160665912,0.14183550023159902,0.5873667736882779,0.33002250791661913,0.22352121587997717,0.17425492547184945,0.1435497309385139,0.6624870414269767,0.3676563049006654,0.24341855070809382,0.18419579811703127,0.14565040129234466,0.7716031572931159,0.42335786425195154,0.2734852959573638,0.1984523105159467,0.14352534715862394
asian,115,1.0,0.02,1.5445446783940182,0.5136110307555082,0.2929666090700493,0.20336754698544734,0.1629452809012384,0.1384196911491079,0.5242640996590991,0.29721495080120686,0.20432313247396205,0.16202093415447155,0.13611286504655024,0.5544739814943339,0.31105870870923696,0.21012693521398984,0.1633145861949792,0.13405261909904,0.6176304054109725,0.34122213882057617,0.2239643690976682,0.1673865272924418,0.1297958905578202,0.7262923148106677,0.3957428598250424,0.2515769174044177,0.17663653498669238,0.11191403571773371
